id,ori,agency,year,pop,murd,rape,robb,aggr,burg,larc,moto,viol,prop,totl
10,TX22701,austin TX,2016,956911,39,711,1048,2065,5232,26125,2188,3903,33619,37522
10,TX22701,austin TX,2017,971949,25,807,987,2186,4380,24542,2079,4032,31077,35109
10,TX22701,austin TX,2018,973344,32,754,1021,1880,4549,26568,2538,3720,33711,37431
10,TX22701,austin TX,2019,986062,32,514,971,2416,4344,29216,3028,3953,36691,40644
10,TX22701,austin TX,2020,1000276,44,473,1101,3048,4774,27481,4067,4671,36456,41127
11,CA01502,bakersfield CA,1990,174820,25,37,525,1080,3357,7792,1247,1695,12506,14201
11,CA01502,bakersfield CA,1991,178461,20,41,615,1004,3376,7887,1196,1710,12569,14279
11,CA01502,bakersfield CA,1992,181321,16,35,510,1105,3499,8066,1264,1682,12971,14653
11,CA01502,bakersfield CA,1993,189908,27,28,568,1237,3650,8498,1595,1871,13856,15727
11,CA01502,bakersfield CA,1994,191246,35,48,573,1283,3199,8653,1944,1950,13921,15871
11,CA01502,bakersfield CA,1995,192021,29,31,604,626,2862,7883,1763,1298,12647,13945
11,CA01502,bakersfield CA,1996,193777,25,32,482,578,2874,7456,1132,1122,11605,12727
11,CA01502,bakersfield CA,1997,196146,22,28,496,561,2837,7694,1285,1118,11957,13075
11,CA01502,bakersfield CA,1998,210354,20,22,461,506,2879,7143,1308,1018,11480,12498
11,CA01502,bakersfield CA,1999,213365,24,21,357,451,2316,6870,1162,859,10461,11320
11,CA01502,bakersfield CA,2000,247057,23,22,283,385,2304,6104,1155,716,9698,10414
11,CA01502,bakersfield CA,2001,251648,22,24,324,460,2035,6226,1154,840,9662,10502
11,CA01502,bakersfield CA,2002,256134,22,36,355,647,2436,6941,1398,1071,10924,11995
11,CA01502,bakersfield CA,2003,263707,24,35,439,1010,2693,9415,1994,1514,14275,15789
11,CA01502,bakersfield CA,2004,274162,23,49,527,1342,3023,9807,2245,1948,15254,17202
11,CA01502,bakersfield CA,2005,285821,32,42,530,1099,3746,10034,2658,1706,16620,18326
11,CA01502,bakersfield CA,2006,298198,24,42,549,959,3729,9623,2563,1575,16108,17683
11,CA01502,bakersfield CA,2007,318743,15,39,629,1276,3537,9853,2668,1961,16149,18110
11,CA01502,bakersfield CA,2008,326046,25,42,708,1296,4168,9476,2516,2077,16321,18398
11,CA01502,bakersfield CA,2009,330897,27,42,704,1319,3888,9341,2376,2099,15732,17831
11,CA01502,bakersfield CA,2010,347483,33,28,641,1396,4235,8507,2455,2104,15300,17404
11,CA01502,bakersfield CA,2011,351568,18,32,548,1261,4321,8123,2396,1866,14965,16831
11,CA01502,bakersfield CA,2012,355696,34,53,697,1141,4994,9540,3220,1929,17962,19891
11,CA01502,bakersfield CA,2013,361859,24,41,708,1082,4605,9272,2937,1857,17007,18864
11,CA01502,bakersfield CA,2014,367406,17,21,660,980,4065,8247,2283,1678,14967,16645
11,CA01502,bakersfield CA,2015,373887,22,67,655,1062,3877,9288,2394,1810,15898,17708
11,CA01502,bakersfield CA,2016,378788,32,64,614,1108,3887,10203,3048,1821,17470,19291
11,CA01502,bakersfield CA,2017,381154,41,87,753,941,3667,9063,2777,1827,15776,17603
11,CA01502,bakersfield CA,2018,385609,31,103,811,940,4025,9295,2777,1895,16372,18267
11,CA01502,bakersfield CA,2019,388080,34,110,701,915,3888,9277,2909,1766,16544,18310
11,CA01502,bakersfield CA,2020,388265,44,99,604,1253,3134,8656,3829,2007,16218,18225
12,LA01702,baton rouge LA,1990,233680,49,86,827,3347,6152,15291,3161,4335,24773,29108
12,LA01702,baton rouge LA,1991,235453,58,108,1139,4113,6390,16026,3018,5452,25600,31052
12,LA01702,baton rouge LA,1992,237390,58,127,1656,4283,6784,16794,4109,6166,27877,34043
12,LA01702,baton rouge LA,1993,225544,73,139,1867,4705,7543,18156,4006,6822,29863,36685
12,LA01702,baton rouge LA,1994,226595,64,150,1470,3837,5354,16439,4498,5551,26480,32031
12,LA01702,baton rouge LA,1995,229027,65,134,1394,4919,5164,15796,3283,6551,24451,31002
12,LA01702,baton rouge LA,1996,229501,71,96,1210,1999,5577,15179,3207,3398,24225,27623
12,LA01702,baton rouge LA,1997,229553,58,138,1454,1135,5097,15394,3081,2791,23787,26578
12,LA01702,baton rouge LA,1998,216216,64,93,1289,1030,5165,14061,2572,2493,22076,24569
12,LA01702,baton rouge LA,1999,211700,53,74,1003,1098,4474,12282,2334,2233,19435,21668
12,LA01702,baton rouge LA,2000,227818,58,85,1186,1238,4244,13010,2033,2571,19527,22098
12,LA01702,baton rouge LA,2001,227637,46,58,1071,1368,3716,12128,1758,2547,17771,20318
12,LA01702,baton rouge LA,2002,228515,59,120,1107,1371,4070,10763,1446,2670,16472,19142
12,LA01702,baton rouge LA,2003,226391,41,100,1039,1642,3887,10403,1607,2839,16077,18916
12,LA01702,baton rouge LA,2004,226063,47,70,906,1412,4036,9822,1562,2444,15599,18043
12,LA01702,baton rouge LA,2005,224487,49,64,993,1573,3940,8949,1489,2698,14561,17259
12,LA01702,baton rouge LA,2006,210486,57,84,1049,1755,4021,9209,1454,2954,14907,17861
12,LA01702,baton rouge LA,2007,228446,71,61,1015,1457,3847,8617,1179,2615,13853,16468
12,LA01702,baton rouge LA,2008,226920,67,61,1032,1526,3783,7711,974,2690,12693,15383
12,LA01702,baton rouge LA,2009,223187,75,55,1135,1558,4268,8459,929,2823,13863,16686
12,LA01702,baton rouge LA,2010,229493,69,49,948,1466,3963,7812,690,2534,12638,15172
12,LA01702,baton rouge LA,2011,231592,64,48,893,1460,4220,7946,500,2468,12845,15313
12,LA01702,baton rouge LA,2012,231500,66,61,1033,1344,3826,7751,482,2507,12246,14753
12,LA01702,baton rouge LA,2013,230212,49,67,974,1030,3264,7648,506,2127,11521,13648
12,LA01702,baton rouge LA,2014,229387,53,65,852,1142,2772,6986,512,2120,10423,12543
12,LA01702,baton rouge LA,2015,228727,60,92,808,1031,2377,7372,494,2001,10384,12385
12,LA01702,baton rouge LA,2016,228389,47,115,824,1149,2364,6907,663,2143,10063,12206
12,LA01702,baton rouge LA,2017,227403,87,95,868,1280,3226,8504,991,2335,12887,15222
12,LA01702,baton rouge LA,2018,224790,79,69,727,1187,2686,8329,950,2067,12118,14185
12,LA01702,baton rouge LA,2019,220648,70,48,645,1299,2258,8616,799,2066,11806,13872
12,LA01702,baton rouge LA,2020,219245,102,50,457,1473,1898,7854,828,2087,10726,12813
13,TX12301,beaumont TX,1990,114323,19,103,562,1136,3842,6151,1263,1843,11319,13162
13,TX12301,beaumont TX,1991,116762,15,82,691,1146,3580,6528,1093,1946,11240,13186
13,TX12301,beaumont TX,1992,118828,23,78,718,1176,3344,6629,1719,2001,11757,13758
13,TX12301,beaumont TX,1993,117766,23,12,683,560,2610,6939,1562,1466,11170,12636
13,TX12301,beaumont TX,1994,120031,25,198,508,661,2377,6896,1062,1413,10391,11804
13,TX12301,beaumont TX,1995,117187,14,163,420,607,1749,7414,788,1230,10004,11234
13,TX12301,beaumont TX,1996,119715,15,186,420,614,1958,6362,737,1252,9110,10362
13,TX12301,beaumont TX,1997,121661,11,196,394,676,1836,5492,645,1295,8041,9336
13,TX12301,beaumont TX,1998,112723,9,184,346,670,1993,5256,819,1226,8129,9355
13,TX12301,beaumont TX,1999,111423,12,139,351,800,2051,5903,805,1323,8821,10144
13,TX12301,beaumont TX,2000,113866,12,127,400,524,1551,5025,594,1073,7237,8310
13,TX12301,beaumont TX,2001,116450,10,147,361,585,1692,5512,527,1114,7790,8904
13,TX12301,beaumont TX,2002,118934,7,168,408,563,1722,7015,556,1150,9359,10509
13,TX12301,beaumont TX,2003,114626,6,85,331,629,1726,6613,490,1051,8888,9939
13,TX12301,beaumont TX,2004,114322,8,71,334,644,1875,6469,518,1060,8890,9950
13,TX12301,beaumont TX,2005,114141,11,90,337,685,2057,5735,528,1130,8367,9497
13,TX12301,beaumont TX,2006,114967,10,74,344,726,1887,4525,550,1155,6995,8150
13,TX12301,beaumont TX,2007,109345,15,67,309,678,1707,4471,465,1073,6694,7767
13,TX12301,beaumont TX,2008,109103,7,66,331,602,1925,4170,309,1015,6438,7453
13,TX12301,beaumont TX,2009,110237,5,65,332,592,1665,4385,281,1002,6366,7368
13,TX12301,beaumont TX,2010,118296,10,54,312,513,1611,4041,289,900,5989,6889
13,TX12301,beaumont TX,2011,120785,13,55,356,635,2035,4336,285,1069,6688,7757
13,TX12301,beaumont TX,2012,120323,13,74,408,745,1828,3717,279,1242,5873,7115
13,TX12301,beaumont TX,2013,118177,16,57,419,731,1922,3987,283,1225,6232,7457
13,TX12301,beaumont TX,2014,117898,16,83,293,650,1456,3861,213,1050,5570,6620
13,TX12301,beaumont TX,2015,117635,16,92,298,682,1295,3308,237,1088,4879,5967
13,TX12301,beaumont TX,2016,118283,14,84,379,837,1460,3299,306,1316,5114,6430
13,TX12301,beaumont TX,2017,118456,16,86,304,853,1259,3472,405,1259,5178,6437
13,TX12301,beaumont TX,2018,119368,13,92,358,798,961,3145,410,1265,4551,5816
13,TX12301,beaumont TX,2019,118562,19,93,323,802,950,2999,338,1241,4315,5556
13,TX12301,beaumont TX,2020,116766,20,75,300,1032,955,2546,362,1431,3884,5315
14,MA01301,boston MA,1990,574283,143,431,6022,6960,10238,29642,14513,13664,54393,68057
14,MA01301,boston MA,1991,572454,113,388,4784,6446,10029,26726,13455,11829,50210,62039
14,MA01301,boston MA,1992,572822,73,430,4765,6297,8718,24598,11411,11672,44727,56399
14,MA01301,boston MA,1993,553870,98,385,4081,6184,7982,24798,11932,10843,44712,55555
14,MA01301,boston MA,1994,556724,85,374,4245,5881,6799,24375,11240,10664,43218,53882
14,MA01301,boston MA,1995,550715,96,303,3597,5497,6671,26002,10036,9569,43336,52905
14,MA01301,boston MA,1996,552519,59,341,3470,5211,5052,21234,9271,9154,36175,45329
14,MA01301,boston MA,1997,555024,43,280,2728,4765,4301,17920,7731,7886,30525,38411
14,MA01301,boston MA,1998,559631,34,303,2334,4703,3610,17578,6366,7427,27554,34981
14,MA01301,boston MA,1999,557812,31,283,2467,4428,3414,17637,6764,7263,27815,35078
14,MA01301,boston MA,2000,589141,39,275,2451,4507,4051,17228,7269,7322,28548,35870
14,MA01301,boston MA,2001,591944,65,312,2523,4412,4222,17608,8194,7361,30024,37385
14,MA01301,boston MA,2002,596444,60,318,2533,3994,3830,17824,7096,6956,28750,35706
14,MA01301,boston MA,2003,589795,39,235,2759,4113,4344,17069,6463,7173,27876,35049
14,MA01301,boston MA,2004,580087,61,235,2428,4159,4545,17526,5545,6917,27616,34533
14,MA01301,boston MA,2005,567589,73,241,2649,4489,4531,15957,4717,7479,25205,32684
14,MA01301,boston MA,2006,562393,75,227,2698,4485,4121,16897,4076,7533,25094,32627
14,MA01301,boston MA,2007,591855,65,221,2242,4267,3810,17351,3418,6837,24579,31416
14,MA01301,boston MA,2008,604465,62,204,2398,3979,3493,16531,2405,6676,22429,29105
14,MA01301,boston MA,2009,624222,50,233,2277,3596,2955,15507,2287,6192,20749,26941
14,MA01301,boston MA,2010,617594,73,225,1926,3564,3587,15004,2037,5819,20628,26447
14,MA01301,boston MA,2011,621359,63,233,1904,3014,3482,14064,1899,5252,19445,24697
14,MA01301,boston MA,2012,630648,57,214,1910,3050,3325,13400,1624,5266,18349,23615
14,MA01301,boston MA,2013,643799,39,247,1868,2851,3096,13147,1610,5037,17853,22890
14,MA01301,boston MA,2014,654413,53,232,1680,2736,2680,13077,1512,4749,17269,22018
14,MA01301,boston MA,2015,665258,38,212,1551,2873,2357,11772,1279,4702,15408,20110
14,MA01301,boston MA,2016,673880,49,252,1530,2910,1837,11429,1223,4767,14489,19256
14,MA01301,boston MA,2017,682903,57,265,1404,2819,2109,10952,1205,4570,14266,18836
14,MA01301,boston MA,2018,694673,56,250,1172,2818,1853,11000,1154,4324,14007,18331
14,MA01301,boston MA,2019,698941,42,205,1039,2932,1703,10590,920,4244,13217,17461
14,MA01301,boston MA,2020,697323,58,165,919,3193,1698,10037,1280,4354,13049,17403
15,CT00015,bridgeport CT,1990,141686,57,56,1770,982,4628,5403,4865,2888,15056,17944
15,CT00015,bridgeport CT,1991,141912,51,58,1734,993,3954,4691,5883,2860,14661,17521
15,CT00015,bridgeport CT,1992,141480,57,63,1835,924,4081,4500,4739,2890,13487,16377
15,CT00015,bridgeport CT,1993,136865,60,55,1560,848,3653,3820,3586,2540,11251,13791
15,CT00015,bridgeport CT,1994,136781,50,39,947,814,2420,3546,3023,1870,9202,11072
15,CT00015,bridgeport CT,1995,133057,33,38,840,666,2338,3947,2516,1585,9374,10959
15,CT00015,bridgeport CT,1996,133015,44,49,948,1054,2479,4077,2378,2107,9412,11519
15,CT00015,bridgeport CT,1997,132852,34,66,888,1399,2691,3811,2453,2410,9311,11721
15,CT00015,bridgeport CT,1998,138698,32,63,776,1112,1827,3362,1870,1994,7348,9342
15,CT00015,bridgeport CT,1999,137728,30,47,725,999,1885,2705,1875,1820,6701,8521
15,CT00015,bridgeport CT,2000,139529,19,61,589,1291,1626,3122,2168,1984,7173,9157
15,CT00015,bridgeport CT,2001,140328,16,55,608,1217,1266,2876,2110,1910,6413,8323
15,CT00015,bridgeport CT,2002,141780,12,49,555,1063,1401,3920,1535,1695,6985,8680
15,CT00015,bridgeport CT,2003,141030,16,41,439,862,1243,3954,1204,1366,6507,7873
15,CT00015,bridgeport CT,2004,140475,14,53,541,805,1209,4109,920,1419,6313,7732
15,CT00015,bridgeport CT,2005,140177,19,51,648,776,1383,4452,1283,1508,7198,8706
15,CT00015,bridgeport CT,2006,138791,28,52,659,753,1362,4400,1225,1509,6998,8507
15,CT00015,bridgeport CT,2007,137655,14,57,675,837,1201,4223,1153,1603,6620,8223
15,CT00015,bridgeport CT,2008,136327,20,42,737,823,1269,3768,1137,1638,6235,7873
15,CT00015,bridgeport CT,2009,136049,12,45,680,777,1276,3375,964,1527,5657,7184
15,CT00015,bridgeport CT,2010,144229,22,43,561,772,1448,2377,858,1412,4703,6115
15,CT00015,bridgeport CT,2011,144496,20,111,610,701,1540,3025,1042,1447,5631,7078
15,CT00015,bridgeport CT,2012,146030,22,376,606,744,1377,2908,868,1760,5178,6938
15,CT00015,bridgeport CT,2013,147076,11,70,584,720,1191,2610,663,1397,4495,5892
15,CT00015,bridgeport CT,2014,147822,11,84,546,689,1129,2402,754,1338,4317,5655
15,CT00015,bridgeport CT,2015,148313,19,76,441,456,817,2053,626,996,3504,4500
15,CT00015,bridgeport CT,2016,148180,10,57,441,595,667,1857,734,1115,3267,4382
15,CT00015,bridgeport CT,2017,146110,21,62,565,652,548,2152,716,1315,3430,4745
15,CT00015,bridgeport CT,2018,146819,11,75,325,552,594,1637,598,972,2845,3817
15,CT00015,bridgeport CT,2019,144908,17,59,392,363,555,1292,618,843,2478,3321
15,CT00015,bridgeport CT,2020,144350,24,45,340,418,675,1196,643,829,2521,3350
16,NY01401,buffalo NY,1990,328123,37,305,2172,2711,8163,12203,3540,5275,24589,29864
16,NY01401,buffalo NY,1991,329353,50,278,2705,2968,8462,12527,4439,6042,26104,32146
16,NY01401,buffalo NY,1992,330466,76,294,2998,2947,8210,13085,5485,6367,27332,33699
16,NY01401,buffalo NY,1993,324855,76,256,2898,2772,7597,12714,5519,6041,26264,32305
16,NY01401,buffalo NY,1994,324354,90,243,3269,3251,7289,12243,4561,6890,24613,31503
16,NY01401,buffalo NY,1995,312395,62,231,2836,3174,7092,11124,4208,6333,22986,29319
16,NY01401,buffalo NY,1996,313238,56,240,2623,1576,6298,11314,4500,4524,22673,27197
16,NY01401,buffalo NY,1997,312411,46,203,2195,1542,5984,11424,3870,4013,21753,25766
16,NY01401,buffalo NY,1998,308648,39,176,1736,1513,5155,10713,2968,3485,19235,22720
16,NY01401,buffalo NY,1999,301069,32,150,1473,1562,4428,10018,2990,3243,17861,21104
16,NY01401,buffalo NY,2000,292648,39,148,1555,1887,4194,9831,2566,3657,16943,20600
16,NY01401,buffalo NY,2001,293187,64,208,1600,1816,3965,9669,2551,3709,16629,20338
16,NY01401,buffalo NY,2002,295441,43,162,1627,1902,3857,9115,2288,3757,15668,19425
16,NY01401,buffalo NY,2003,288187,65,197,1654,1999,4131,9851,2528,3924,16697,20621
16,NY01401,buffalo NY,2004,285567,51,198,1485,2056,3914,9929,2409,3804,16555,20359
16,NY01401,buffalo NY,2005,283269,56,167,1667,2031,4240,10089,2401,3938,17098,21036
16,NY01401,buffalo NY,2006,280494,74,165,1708,2001,4447,8864,2125,3957,15595,19552
16,NY01401,buffalo NY,2007,273832,54,152,1533,1739,4389,9477,2271,3490,16246,19736
16,NY01401,buffalo NY,2008,270289,37,153,1539,1966,4112,9503,1859,3716,15600,19316
16,NY01401,buffalo NY,2009,268655,60,126,1636,2083,3954,8947,1580,3920,14582,18502
16,NY01401,buffalo NY,2010,261310,55,148,1466,1921,4296,9027,1430,3599,14843,18442
16,NY01401,buffalo NY,2011,262484,36,111,1459,1634,4473,8711,1121,3250,14652,17902
16,NY01401,buffalo NY,2012,262434,48,132,1388,1808,3976,8371,1107,3382,13748,17130
16,NY01401,buffalo NY,2013,258789,47,136,1322,1735,3458,8076,957,3249,12721,15970
16,NY01401,buffalo NY,2014,258419,60,166,1277,1663,3119,8362,968,3173,12648,15821
16,NY01401,buffalo NY,2015,258096,41,169,1033,1640,2777,7421,977,2886,11348,14234
16,NY01401,buffalo NY,2016,257446,44,151,1049,1611,2631,7133,835,2857,10827,13684
16,NY01401,buffalo NY,2017,256169,40,142,857,1572,2356,6638,833,2611,10019,12630
16,NY01401,buffalo NY,2018,258219,57,164,907,1561,2271,6707,874,2692,10009,12701
16,NY01401,buffalo NY,2019,255686,47,120,802,1563,1610,6009,679,2533,8441,10974
16,NY01401,buffalo NY,2020,254627,61,53,680,1798,1146,5508,1190,2592,7965,10557
17,CA01977,carson CA,1990,83995,6,26,323,805,824,1658,1030,1164,3564,4728
17,CA01977,carson CA,1991,85744,7,25,381,759,1008,1925,1168,1183,4153,5336
17,CA01977,carson CA,1992,87118,12,24,389,857,1116,1789,1250,1288,4209,5497
17,CA01977,carson CA,1993,88004,10,20,340,769,940,1638,1131,1147,3753,4900
17,CA01977,carson CA,1994,88624,17,9,318,785,810,1645,934,1133,3429,4562
17,CA01977,carson CA,1995,90477,15,19,310,812,788,1584,885,1158,3290,4448
17,CA01977,carson CA,1996,91304,19,29,291,796,801,1597,861,1143,3310,4453
17,CA01977,carson CA,1997,92420,10,8,286,699,671,1427,769,1012,2913,3925
17,CA01977,carson CA,1998,88180,8,15,199,583,597,1504,635,813,2762,3575
17,CA01977,carson CA,1999,88931,9,10,174,535,598,1435,625,733,2694,3427
17,CA01977,carson CA,2000,89730,17,15,179,616,552,1385,627,834,2601,3435
17,CA01977,carson CA,2001,91398,8,8,187,457,551,1475,748,665,2832,3497
17,CA01977,carson CA,2002,93027,13,19,209,502,606,1392,703,745,2731,3476
17,CA01977,carson CA,2003,93904,12,12,207,497,509,1453,723,731,2732,3463
17,CA01977,carson CA,2004,94828,8,22,192,398,598,1422,638,622,2689,3311
17,CA01977,carson CA,2005,94355,7,14,221,399,543,1270,589,646,2425,3071
17,CA01977,carson CA,2006,94801,15,12,268,439,619,1502,702,738,2860,3598
17,CA01977,carson CA,2007,94359,16,7,220,438,429,1593,583,684,2642,3326
17,CA01977,carson CA,2008,93170,8,17,215,323,445,1433,650,565,2554,3119
17,CA01977,carson CA,2009,92635,5,12,164,317,475,1389,467,500,2358,2858
17,CA01977,carson CA,2010,91714,6,10,130,351,441,1421,464,499,2338,2837
17,CA01977,carson CA,2011,92792,5,13,106,320,573,1360,559,444,2501,2945
17,CA01977,carson CA,2012,93233,7,12,142,357,601,1558,550,520,2721,3241
17,CA01977,carson CA,2013,93415,3,14,148,234,514,1248,489,400,2260,2660
17,CA01977,carson CA,2014,92838,9,6,115,207,460,1267,389,339,2122,2461
17,CA01977,carson CA,2015,93677,7,15,115,297,469,1282,395,433,2156,2589
17,CA01977,carson CA,2016,93613,10,22,165,307,439,1463,522,505,2446,2951
17,CA01977,carson CA,2017,92992,8,17,166,281,479,1261,510,475,2271,2746
17,CA01977,carson CA,2018,92895,5,13,131,285,345,1181,445,435,1982,2417
17,CA01977,carson CA,2019,91947,5,29,122,286,328,1277,399,444,2018,2462
17,CA01977,carson CA,2020,91372,8,20,98,265,253,1262,529,392,2066,2458
18,NC06001,charlotte NC,1990,395934,93,308,3208,5434,10891,27153,2699,9119,41151,50270
18,NC06001,charlotte NC,1991,402618,114,322,2899,5340,11615,27799,2726,8760,42584,51344
18,NC06001,charlotte NC,1992,408951,99,278,3058,5938,12565,27014,2454,9456,42446,51902
18,NC06001,charlotte NC,1993,422862,122,298,3227,6020,10691,26370,2972,9725,40422,50147
18,NC06001,charlotte NC,1994,527121,87,297,2713,5952,10326,28469,3160,9102,42375,51477
18,NC06001,charlotte NC,1995,544146,89,301,2949,5824,9959,29273,3650,9228,43227,52455
18,NC06001,charlotte NC,1996,554070,71,262,2594,5944,10227,30199,4177,8915,45042,53957
18,NC06001,charlotte NC,1997,562005,59,289,2716,6045,10413,28922,4384,9165,44109,53274
18,NC06001,charlotte NC,1998,593078,65,287,2400,5829,10701,29256,3918,8627,44161,52788
18,NC06001,charlotte NC,1999,604931,84,225,2517,5275,10314,30116,4845,8138,45565,53703
18,NC06001,charlotte NC,2000,625810,75,278,2651,4482,9598,27789,4561,7516,42263,49779
18,NC06001,charlotte NC,2001,636459,66,271,2996,4420,10285,27291,4406,7775,42299,50074
18,NC06001,charlotte NC,2002,646864,67,255,2893,4334,10516,25860,4638,7583,41469,49052
18,NC06001,charlotte NC,2003,668003,66,276,2688,4134,11066,26628,6840,7194,44834,52028
18,NC06001,charlotte NC,2004,661883,59,238,2786,4118,12021,28129,6777,7275,47274,54549
18,NC06001,charlotte NC,2005,677122,85,305,3649,3876,12783,26708,7098,7933,46906,54839
18,NC06001,charlotte NC,2006,699398,83,314,3207,3896,13582,28154,7150,7532,49232,56764
18,NC06001,charlotte NC,2007,733291,76,269,3191,3684,12948,32313,6018,7233,51667,58900
18,NC06001,charlotte NC,2008,758769,83,251,2984,3731,11933,29735,5266,7070,47270,54340
18,NC06001,charlotte NC,2009,777708,58,279,2346,2918,9817,25379,3337,5625,38782,44407
18,NC06001,charlotte NC,2010,779541,61,230,1795,2796,9325,22711,2665,4891,34948,39839
18,NC06001,charlotte NC,2011,789478,56,207,1612,2901,8536,21371,2101,4787,32203,36990
18,NC06001,charlotte NC,2012,808504,52,210,1798,3165,7761,22688,2138,5238,32784,38022
18,NC06001,charlotte NC,2013,837638,59,219,1805,2999,6439,22274,1856,5093,30782,35875
18,NC06001,charlotte NC,2014,856916,47,196,1586,3211,6031,22827,1707,5054,30730,35784
18,NC06001,charlotte NC,2015,877817,61,201,1947,3724,6755,24091,2229,5948,33291,39239
18,NC06001,charlotte NC,2016,896379,67,207,2121,4153,6691,27280,2761,6560,36952,43512
18,NC06001,charlotte NC,2017,914609,86,217,2017,3965,6416,25856,2622,6304,35088,41392
18,NC06001,charlotte NC,2018,931235,59,240,1761,4408,5670,26186,3025,6482,35038,41520
18,NC06001,charlotte NC,2019,944260,103,302,1975,4587,5426,28304,3340,6982,37221,44203
